"period","region_final_dep","region_final_arr","Num_month","Num","Num_per_month","move_dir"
"Pre-pandemic (2017/2018)","South-eastern Asia","Japan/Korea",12,16342958,1361913.2,"SoutheasternAsia_JapanKorea"
"Pre-pandemic (2017/2018)","South-eastern Asia","North America",12,4483252,373604.3,"SoutheasternAsia_NorthAmerica"
"Pre-pandemic (2017/2018)","South-eastern Asia","North China",12,5037819,419818.2,"SoutheasternAsia_NorthChina"
"Pre-pandemic (2017/2018)","South-eastern Asia","Oceania",12,6103455,508621.2,"SoutheasternAsia_Oceania"
"Pre-pandemic (2017/2018)","South-eastern Asia","Russia",12,840586,70048.8,"SoutheasternAsia_Russia"
"Pre-pandemic (2017/2018)","South-eastern Asia","South America",12,123546,10295.5,"SoutheasternAsia_SouthAmerica"
"Pre-pandemic (2017/2018)","South-eastern Asia","South China",12,26933786,2244482.2,"SoutheasternAsia_SouthChina"
"Pre-pandemic (2017/2018)","South-eastern Asia","Southern Asia",12,7395361,616280.1,"SoutheasternAsia_SouthernAsia"
"Pre-pandemic (2017/2018)","South-eastern Asia","Western Asia",12,5828358,485696.5,"SoutheasternAsia_WesternAsia"
"Pre-pandemic (2017/2018)","Southern Asia","Africa",12,1328187,110682.2,"SouthernAsia_Africa"
"Pre-pandemic (2017/2018)","Southern Asia","Europe",12,8467733,705644.4,"SouthernAsia_Europe"
"Pre-pandemic (2017/2018)","Southern Asia","Japan/Korea",12,1017732,84811,"SouthernAsia_JapanKorea"
"Pre-pandemic (2017/2018)","Southern Asia","North America",12,4537540,378128.3,"SouthernAsia_NorthAmerica"
"Pre-pandemic (2017/2018)","Southern Asia","North China",12,495898,41324.8,"SouthernAsia_NorthChina"
"Pre-pandemic (2017/2018)","Southern Asia","Oceania",12,1426706,118892.2,"SouthernAsia_Oceania"
"Pre-pandemic (2017/2018)","Southern Asia","Russia",12,438396,36533,"SouthernAsia_Russia"
"Pre-pandemic (2017/2018)","Southern Asia","South America",12,72894,6074.5,"SouthernAsia_SouthAmerica"
"Pre-pandemic (2017/2018)","Southern Asia","South China",12,1886123,157176.9,"SouthernAsia_SouthChina"
"Pre-pandemic (2017/2018)","Southern Asia","South-eastern Asia",12,7361832,613486,"SouthernAsia_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Southern Asia","Western Asia",12,25385544,2115462,"SouthernAsia_WesternAsia"
"Pre-pandemic (2017/2018)","Western Asia","Africa",12,12963929,1080327.4,"WesternAsia_Africa"
"Pre-pandemic (2017/2018)","Western Asia","Europe",12,32581758,2715146.5,"WesternAsia_Europe"
"Pre-pandemic (2017/2018)","Western Asia","Japan/Korea",12,640905,53408.8,"WesternAsia_JapanKorea"
"Pre-pandemic (2017/2018)","Western Asia","North America",12,3969579,330798.2,"WesternAsia_NorthAmerica"
"Pre-pandemic (2017/2018)","Western Asia","North China",12,565606,47133.8,"WesternAsia_NorthChina"
"Pre-pandemic (2017/2018)","Western Asia","Oceania",12,669099,55758.2,"WesternAsia_Oceania"
"Pre-pandemic (2017/2018)","Western Asia","Russia",12,4658816,388234.7,"WesternAsia_Russia"
"Pre-pandemic (2017/2018)","Western Asia","South America",12,340853,28404.4,"WesternAsia_SouthAmerica"
"Pre-pandemic (2017/2018)","Western Asia","South China",12,1258574,104881.2,"WesternAsia_SouthChina"
"Pre-pandemic (2017/2018)","Western Asia","South-eastern Asia",12,5739865,478322.1,"WesternAsia_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Western Asia","Southern Asia",12,25496629,2124719.1,"WesternAsia_SouthernAsia"
"Pre-pandemic (2018/2019)","Africa","Europe",12,25933547,2161128.9,"Africa_Europe"
"Pre-pandemic (2018/2019)","Africa","Japan/Korea",12,311656,25971.3,"Africa_JapanKorea"
"Pre-pandemic (2018/2019)","Africa","North America",12,2958004,246500.3,"Africa_NorthAmerica"
"Pre-pandemic (2018/2019)","Africa","North China",12,398510,33209.2,"Africa_NorthChina"
"Pre-pandemic (2018/2019)","Africa","Oceania",12,391996,32666.3,"Africa_Oceania"
"Pre-pandemic (2018/2019)","Africa","Russia",12,349301,29108.4,"Africa_Russia"
"Pre-pandemic (2018/2019)","Africa","South America",12,318503,26541.9,"Africa_SouthAmerica"
"Pre-pandemic (2018/2019)","Africa","South China",12,1142626,95218.8,"Africa_SouthChina"
"Pre-pandemic (2018/2019)","Africa","South-eastern Asia",12,855181,71265.1,"Africa_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Africa","Southern Asia",12,1298568,108214,"Africa_SouthernAsia"
"Pre-pandemic (2018/2019)","Africa","Western Asia",12,12720770,1060064.2,"Africa_WesternAsia"
"Pre-pandemic (2018/2019)","Europe","Africa",12,25774970,2147914.2,"Europe_Africa"
"Pre-pandemic (2018/2019)","Europe","Japan/Korea",12,5604566,467047.2,"Europe_JapanKorea"
"Pre-pandemic (2018/2019)","Europe","North America",12,38023734,3168644.5,"Europe_NorthAmerica"
"Pre-pandemic (2018/2019)","Europe","North China",12,2298935,191577.9,"Europe_NorthChina"
"Pre-pandemic (2018/2019)","Europe","Oceania",12,3296215,274684.6,"Europe_Oceania"
"Pre-pandemic (2018/2019)","Europe","Russia",12,12544007,1045333.9,"Europe_Russia"
"Pre-pandemic (2018/2019)","Europe","South America",12,7677944,639828.7,"Europe_SouthAmerica"
"Pre-pandemic (2018/2019)","Europe","South China",12,6654721,554560.1,"Europe_SouthChina"
"Pre-pandemic (2018/2019)","Europe","South-eastern Asia",12,10283767,856980.6,"Europe_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Europe","Southern Asia",12,8682895,723574.6,"Europe_SouthernAsia"
"Pre-pandemic (2018/2019)","Europe","Western Asia",12,36446200,3037183.3,"Europe_WesternAsia"
"Pre-pandemic (2018/2019)","Japan/Korea","Africa",12,338920,28243.3,"JapanKorea_Africa"
"Pre-pandemic (2018/2019)","Japan/Korea","Europe",12,5670224,472518.7,"JapanKorea_Europe"
"Pre-pandemic (2018/2019)","Japan/Korea","North America",12,6678288,556524,"JapanKorea_NorthAmerica"
"Pre-pandemic (2018/2019)","Japan/Korea","North China",12,7174610,597884.2,"JapanKorea_NorthChina"
"Pre-pandemic (2018/2019)","Japan/Korea","Oceania",12,1700417,141701.4,"JapanKorea_Oceania"
"Pre-pandemic (2018/2019)","Japan/Korea","Russia",12,782688,65224,"JapanKorea_Russia"
"Pre-pandemic (2018/2019)","Japan/Korea","South America",12,254177,21181.4,"JapanKorea_SouthAmerica"
"Pre-pandemic (2018/2019)","Japan/Korea","South China",12,22155673,1846306.1,"JapanKorea_SouthChina"
"Pre-pandemic (2018/2019)","Japan/Korea","South-eastern Asia",12,18662758,1555229.8,"JapanKorea_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Japan/Korea","Southern Asia",12,1093133,91094.4,"JapanKorea_SouthernAsia"
"Pre-pandemic (2018/2019)","Japan/Korea","Western Asia",12,721799,60149.9,"JapanKorea_WesternAsia"
"Pre-pandemic (2018/2019)","North America","Africa",12,2900131,241677.6,"NorthAmerica_Africa"
"Pre-pandemic (2018/2019)","North America","Europe",12,37908333,3159027.8,"NorthAmerica_Europe"
"Pre-pandemic (2018/2019)","North America","Japan/Korea",12,6717922,559826.8,"NorthAmerica_JapanKorea"
"Pre-pandemic (2018/2019)","North America","North China",12,2062040,171836.7,"NorthAmerica_NorthChina"
"Pre-pandemic (2018/2019)","North America","Oceania",12,2847880,237323.3,"NorthAmerica_Oceania"
"Pre-pandemic (2018/2019)","North America","Russia",12,548508,45709,"NorthAmerica_Russia"
"Pre-pandemic (2018/2019)","North America","South America",12,9478201,789850.1,"NorthAmerica_SouthAmerica"
"Pre-pandemic (2018/2019)","North America","South China",12,5593716,466143,"NorthAmerica_SouthChina"
"Pre-pandemic (2018/2019)","North America","South-eastern Asia",12,4579812,381651,"NorthAmerica_SoutheasternAsia"
"Pre-pandemic (2018/2019)","North America","Southern Asia",12,4622260,385188.3,"NorthAmerica_SouthernAsia"
"Pre-pandemic (2018/2019)","North America","Western Asia",12,4160897,346741.4,"NorthAmerica_WesternAsia"
"Pre-pandemic (2018/2019)","North China","Africa",12,427372,35614.3,"NorthChina_Africa"
"Pre-pandemic (2018/2019)","North China","Europe",12,2321291,193440.9,"NorthChina_Europe"
"Pre-pandemic (2018/2019)","North China","Japan/Korea",12,7128220,594018.3,"NorthChina_JapanKorea"
"Pre-pandemic (2018/2019)","North China","North America",12,2022163,168513.6,"NorthChina_NorthAmerica"
"Pre-pandemic (2018/2019)","North China","Oceania",12,819996,68333,"NorthChina_Oceania"
"Pre-pandemic (2018/2019)","North China","Russia",12,705004,58750.3,"NorthChina_Russia"
"Pre-pandemic (2018/2019)","North China","South America",12,72244,6020.3,"NorthChina_SouthAmerica"
"Pre-pandemic (2018/2019)","North China","South China",12,112356882,9363073.5,"NorthChina_SouthChina"
"Pre-pandemic (2018/2019)","North China","South-eastern Asia",12,5777441,481453.4,"NorthChina_SoutheasternAsia"
"Pre-pandemic (2018/2019)","North China","Southern Asia",12,513284,42773.7,"NorthChina_SouthernAsia"
"Pre-pandemic (2018/2019)","North China","Western Asia",12,590825,49235.4,"NorthChina_WesternAsia"
"Pre-pandemic (2018/2019)","Oceania","Africa",12,391623,32635.2,"Oceania_Africa"
"Pre-pandemic (2018/2019)","Oceania","Europe",12,3460222,288351.8,"Oceania_Europe"
"Pre-pandemic (2018/2019)","Oceania","Japan/Korea",12,1779380,148281.7,"Oceania_JapanKorea"
"Pre-pandemic (2018/2019)","Oceania","North America",12,2910276,242523,"Oceania_NorthAmerica"
"Pre-pandemic (2018/2019)","Oceania","North China",12,854206,71183.8,"Oceania_NorthChina"
"Pre-pandemic (2018/2019)","Oceania","Russia",12,45821,3818.4,"Oceania_Russia"
"Pre-pandemic (2018/2019)","Oceania","South America",12,283303,23608.6,"Oceania_SouthAmerica"
"Pre-pandemic (2018/2019)","Oceania","South China",12,2922778,243564.8,"Oceania_SouthChina"
"Pre-pandemic (2018/2019)","Oceania","South-eastern Asia",12,6095456,507954.7,"Oceania_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Oceania","Southern Asia",12,1483778,123648.2,"Oceania_SouthernAsia"
"Pre-pandemic (2018/2019)","Oceania","Western Asia",12,634650,52887.5,"Oceania_WesternAsia"
"Pre-pandemic (2018/2019)","Russia","Africa",12,362139,30178.2,"Russia_Africa"
"Pre-pandemic (2018/2019)","Russia","Europe",12,12445635,1037136.2,"Russia_Europe"
"Pre-pandemic (2018/2019)","Russia","Japan/Korea",12,783771,65314.2,"Russia_JapanKorea"
"Pre-pandemic (2018/2019)","Russia","North America",12,552469,46039.1,"Russia_NorthAmerica"
"Pre-pandemic (2018/2019)","Russia","North China",12,700935,58411.2,"Russia_NorthChina"
"Pre-pandemic (2018/2019)","Russia","Oceania",12,50577,4214.8,"Russia_Oceania"
"Pre-pandemic (2018/2019)","Russia","South America",12,96314,8026.2,"Russia_SouthAmerica"
"Pre-pandemic (2018/2019)","Russia","South China",12,771395,64282.9,"Russia_SouthChina"
"Pre-pandemic (2018/2019)","Russia","South-eastern Asia",12,1149722,95810.2,"Russia_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Russia","Southern Asia",12,483090,40257.5,"Russia_SouthernAsia"
"Pre-pandemic (2018/2019)","Russia","Western Asia",12,5322310,443525.8,"Russia_WesternAsia"
"Pre-pandemic (2018/2019)","South America","Africa",12,317478,26456.5,"SouthAmerica_Africa"
"Pre-pandemic (2018/2019)","South America","Europe",12,7699665,641638.8,"SouthAmerica_Europe"
"Pre-pandemic (2018/2019)","South America","Japan/Korea",12,254385,21198.8,"SouthAmerica_JapanKorea"
"Pre-pandemic (2018/2019)","South America","North America",12,9361306,780108.8,"SouthAmerica_NorthAmerica"
"Pre-pandemic (2018/2019)","South America","North China",12,74342,6195.2,"SouthAmerica_NorthChina"
"Pre-pandemic (2018/2019)","South America","Oceania",12,283930,23660.8,"SouthAmerica_Oceania"
"Pre-pandemic (2018/2019)","South America","Russia",12,89899,7491.6,"SouthAmerica_Russia"
"Pre-pandemic (2018/2019)","South America","South China",12,259372,21614.3,"SouthAmerica_SouthChina"
"Pre-pandemic (2018/2019)","South America","South-eastern Asia",12,115278,9606.5,"SouthAmerica_SoutheasternAsia"
"Pre-pandemic (2018/2019)","South America","Southern Asia",12,70942,5911.8,"SouthAmerica_SouthernAsia"
"Pre-pandemic (2018/2019)","South America","Western Asia",12,368954,30746.2,"SouthAmerica_WesternAsia"
"Pre-pandemic (2018/2019)","South China","Africa",12,1150327,95860.6,"SouthChina_Africa"
"Pre-pandemic (2018/2019)","South China","Europe",12,6594091,549507.6,"SouthChina_Europe"
"Pre-pandemic (2018/2019)","South China","Japan/Korea",12,21763711,1813642.6,"SouthChina_JapanKorea"
"Pre-pandemic (2018/2019)","South China","North America",12,5548523,462376.9,"SouthChina_NorthAmerica"
"Pre-pandemic (2018/2019)","South China","North China",12,112029242,9335770.2,"SouthChina_NorthChina"
"Pre-pandemic (2018/2019)","South China","Oceania",12,2940377,245031.4,"SouthChina_Oceania"
"Pre-pandemic (2018/2019)","South China","Russia",12,776044,64670.3,"SouthChina_Russia"
"Pre-pandemic (2018/2019)","South China","South America",12,271328,22610.7,"SouthChina_SouthAmerica"
"Pre-pandemic (2018/2019)","South China","South-eastern Asia",12,30822596,2568549.7,"SouthChina_SoutheasternAsia"
"Pre-pandemic (2018/2019)","South China","Southern Asia",12,1981215,165101.2,"SouthChina_SouthernAsia"
"Pre-pandemic (2018/2019)","South China","Western Asia",12,1367675,113972.9,"SouthChina_WesternAsia"
"Pre-pandemic (2018/2019)","South-eastern Asia","Africa",12,814381,67865.1,"SoutheasternAsia_Africa"
"Pre-pandemic (2018/2019)","South-eastern Asia","Europe",12,9996777,833064.8,"SoutheasternAsia_Europe"
"Pre-pandemic (2018/2019)","South-eastern Asia","Japan/Korea",12,18636618,1553051.5,"SoutheasternAsia_JapanKorea"
"Pre-pandemic (2018/2019)","South-eastern Asia","North America",12,4800309,400025.8,"SoutheasternAsia_NorthAmerica"
"Pre-pandemic (2018/2019)","South-eastern Asia","North China",12,5753042,479420.2,"SoutheasternAsia_NorthChina"
"Pre-pandemic (2018/2019)","South-eastern Asia","Oceania",12,6169117,514093.1,"SoutheasternAsia_Oceania"
"Pre-pandemic (2018/2019)","South-eastern Asia","Russia",12,1127628,93969,"SoutheasternAsia_Russia"
"Pre-pandemic (2018/2019)","South-eastern Asia","South America",12,118106,9842.2,"SoutheasternAsia_SouthAmerica"
"Pre-pandemic (2018/2019)","South-eastern Asia","South China",12,30655631,2554635.9,"SoutheasternAsia_SouthChina"
"Pre-pandemic (2018/2019)","South-eastern Asia","Southern Asia",12,7679410,639950.8,"SoutheasternAsia_SouthernAsia"
"Pre-pandemic (2018/2019)","South-eastern Asia","Western Asia",12,5836731,486394.2,"SoutheasternAsia_WesternAsia"
"Pre-pandemic (2018/2019)","Southern Asia","Africa",12,1362994,113582.8,"SouthernAsia_Africa"
"Pre-pandemic (2018/2019)","Southern Asia","Europe",12,9032243,752686.9,"SouthernAsia_Europe"
"Pre-pandemic (2018/2019)","Southern Asia","Japan/Korea",12,1065419,88784.9,"SouthernAsia_JapanKorea"
"Pre-pandemic (2018/2019)","Southern Asia","North America",12,4781726,398477.2,"SouthernAsia_NorthAmerica"
"Pre-pandemic (2018/2019)","Southern Asia","North China",12,488778,40731.5,"SouthernAsia_NorthChina"
"Pre-pandemic (2018/2019)","Southern Asia","Oceania",12,1606877,133906.4,"SouthernAsia_Oceania"
"Pre-pandemic (2018/2019)","Southern Asia","Russia",12,495123,41260.2,"SouthernAsia_Russia"
"Pre-pandemic (2018/2019)","Southern Asia","South America",12,77548,6462.3,"SouthernAsia_SouthAmerica"
"Pre-pandemic (2018/2019)","Southern Asia","South China",12,1958626,163218.8,"SouthernAsia_SouthChina"
"Pre-pandemic (2018/2019)","Southern Asia","South-eastern Asia",12,7646617,637218.1,"SouthernAsia_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Southern Asia","Western Asia",12,24698737,2058228.1,"SouthernAsia_WesternAsia"
"Pre-pandemic (2018/2019)","Western Asia","Africa",12,12757239,1063103.2,"WesternAsia_Africa"
"Pre-pandemic (2018/2019)","Western Asia","Europe",12,36483511,3040292.6,"WesternAsia_Europe"
"Pre-pandemic (2018/2019)","Western Asia","Japan/Korea",12,702536,58544.7,"WesternAsia_JapanKorea"
"Pre-pandemic (2018/2019)","Western Asia","North America",12,4105373,342114.4,"WesternAsia_NorthAmerica"
"Pre-pandemic (2018/2019)","Western Asia","North China",12,614559,51213.2,"WesternAsia_NorthChina"
"Pre-pandemic (2018/2019)","Western Asia","Oceania",12,667881,55656.8,"WesternAsia_Oceania"
"Pre-pandemic (2018/2019)","Western Asia","Russia",12,5293953,441162.8,"WesternAsia_Russia"
"Pre-pandemic (2018/2019)","Western Asia","South America",12,397711,33142.6,"WesternAsia_SouthAmerica"
"Pre-pandemic (2018/2019)","Western Asia","South China",12,1382630,115219.2,"WesternAsia_SouthChina"
"Pre-pandemic (2018/2019)","Western Asia","South-eastern Asia",12,5691215,474267.9,"WesternAsia_SoutheasternAsia"
"Pre-pandemic (2018/2019)","Western Asia","Southern Asia",12,24893740,2074478.3,"WesternAsia_SouthernAsia"
"Pre-pandemic (2019/2020)","Africa","Europe",12,26359258,2196604.8,"Africa_Europe"
"Pre-pandemic (2019/2020)","Africa","Japan/Korea",12,323343,26945.2,"Africa_JapanKorea"
"Pre-pandemic (2019/2020)","Africa","North America",12,3043903,253658.6,"Africa_NorthAmerica"
"Pre-pandemic (2019/2020)","Africa","North China",12,348383,29031.9,"Africa_NorthChina"
"Pre-pandemic (2019/2020)","Africa","Oceania",12,383941,31995.1,"Africa_Oceania"
"Pre-pandemic (2019/2020)","Africa","Russia",12,391527,32627.2,"Africa_Russia"
"Pre-pandemic (2019/2020)","Africa","South America",12,314991,26249.2,"Africa_SouthAmerica"
"Pre-pandemic (2019/2020)","Africa","South China",12,996281,83023.4,"Africa_SouthChina"
"Pre-pandemic (2019/2020)","Africa","South-eastern Asia",12,831118,69259.8,"Africa_SoutheasternAsia"
"Pre-pandemic (2019/2020)","Africa","Southern Asia",12,1272971,106080.9,"Africa_SouthernAsia"
"Pre-pandemic (2019/2020)","Africa","Western Asia",12,12560205,1046683.8,"Africa_WesternAsia"
"Pre-pandemic (2019/2020)","Europe","Africa",12,26268223,2189018.6,"Europe_Africa"
"Pre-pandemic (2019/2020)","Europe","Japan/Korea",12,5638332,469861,"Europe_JapanKorea"
"Pre-pandemic (2019/2020)","Europe","North America",12,37558482,3129873.5,"Europe_NorthAmerica"
"Pre-pandemic (2019/2020)","Europe","North China",12,2190361,182530.1,"Europe_NorthChina"
"Pre-pandemic (2019/2020)","Europe","Oceania",12,3063906,255325.5,"Europe_Oceania"
"Pre-pandemic (2019/2020)","Europe","Russia",12,12118263,1009855.2,"Europe_Russia"
"Pre-pandemic (2019/2020)","Europe","South America",12,7964171,663680.9,"Europe_SouthAmerica"
"Pre-pandemic (2019/2020)","Europe","South China",12,6313692,526141,"Europe_SouthChina"
"Pre-pandemic (2019/2020)","Europe","South-eastern Asia",12,9717601,809800.1,"Europe_SoutheasternAsia"
"Pre-pandemic (2019/2020)","Europe","Southern Asia",12,7864065,655338.8,"Europe_SouthernAsia"
"Pre-pandemic (2019/2020)","Europe","Western Asia",12,36353637,3029469.8,"Europe_WesternAsia"
"Pre-pandemic (2019/2020)","Japan/Korea","Africa",12,345785,28815.4,"JapanKorea_Africa"
"Pre-pandemic (2019/2020)","Japan/Korea","Europe",12,5672866,472738.8,"JapanKorea_Europe"
"Pre-pandemic (2019/2020)","Japan/Korea","North America",12,6481063,540088.6,"JapanKorea_NorthAmerica"
"Pre-pandemic (2019/2020)","Japan/Korea","North China",12,7557107,629758.9,"JapanKorea_NorthChina"
"Pre-pandemic (2019/2020)","Japan/Korea","Oceania",12,1713639,142803.2,"JapanKorea_Oceania"
"Pre-pandemic (2019/2020)","Japan/Korea","Russia",12,839821,69985.1,"JapanKorea_Russia"
"Pre-pandemic (2019/2020)","Japan/Korea","South America",12,247286,20607.2,"JapanKorea_SouthAmerica"
"Pre-pandemic (2019/2020)","Japan/Korea","South China",12,22108878,1842406.5,"JapanKorea_SouthChina"
"Pre-pandemic (2019/2020)","Japan/Korea","South-eastern Asia",12,19763635,1646969.6,"JapanKorea_SoutheasternAsia"
"Pre-pandemic (2019/2020)","Japan/Korea","Southern Asia",12,1036217,86351.4,"JapanKorea_SouthernAsia"
"Pre-pandemic (2019/2020)","Japan/Korea","Western Asia",12,752096,62674.7,"JapanKorea_WesternAsia"
"Pre-pandemic (2019/2020)","North America","Africa",12,2958226,246518.8,"NorthAmerica_Africa"
"Pre-pandemic (2019/2020)","North America","Europe",12,37357760,3113146.7,"NorthAmerica_Europe"
"Pre-pandemic (2019/2020)","North America","Japan/Korea",12,6530934,544244.5,"NorthAmerica_JapanKorea"
"Pre-pandemic (2019/2020)","North America","North China",12,1744033,145336.1,"NorthAmerica_NorthChina"
"Pre-pandemic (2019/2020)","North America","Oceania",12,2728648,227387.3,"NorthAmerica_Oceania"
"Pre-pandemic (2019/2020)","North America","Russia",12,527273,43939.4,"NorthAmerica_Russia"
"Pre-pandemic (2019/2020)","North America","South America",12,8797138,733094.8,"NorthAmerica_SouthAmerica"
"Pre-pandemic (2019/2020)","North America","South China",12,4940490,411707.5,"NorthAmerica_SouthChina"
"Pre-pandemic (2019/2020)","North America","South-eastern Asia",12,4534922,377910.2,"NorthAmerica_SoutheasternAsia"
"Pre-pandemic (2019/2020)","North America","Southern Asia",12,4370626,364218.8,"NorthAmerica_SouthernAsia"
"Pre-pandemic (2019/2020)","North America","Western Asia",12,4117115,343092.9,"NorthAmerica_WesternAsia"
"Pre-pandemic (2019/2020)","North China","Africa",12,364388,30365.7,"NorthChina_Africa"
"Pre-pandemic (2019/2020)","North China","Europe",12,2203769,183647.4,"NorthChina_Europe"
"Pre-pandemic (2019/2020)","North China","Japan/Korea",12,7460569,621714.1,"NorthChina_JapanKorea"
"Pre-pandemic (2019/2020)","North China","North America",12,1711364,142613.7,"NorthChina_NorthAmerica"
"Pre-pandemic (2019/2020)","North China","Oceania",12,685478,57123.2,"NorthChina_Oceania"
"Pre-pandemic (2019/2020)","North China","Russia",12,648366,54030.5,"NorthChina_Russia"
"Pre-pandemic (2019/2020)","North China","South America",12,67070,5589.2,"NorthChina_SouthAmerica"
"Pre-pandemic (2019/2020)","North China","South China",12,105958581,8829881.8,"NorthChina_SouthChina"
"Pre-pandemic (2019/2020)","North China","South-eastern Asia",12,5164350,430362.5,"NorthChina_SoutheasternAsia"
"Pre-pandemic (2019/2020)","North China","Southern Asia",12,489019,40751.6,"NorthChina_SouthernAsia"
"Pre-pandemic (2019/2020)","North China","Western Asia",12,569386,47448.8,"NorthChina_WesternAsia"
"Pre-pandemic (2019/2020)","Oceania","Africa",12,374231,31185.9,"Oceania_Africa"
"Pre-pandemic (2019/2020)","Oceania","Europe",12,3224525,268710.4,"Oceania_Europe"
"Pre-pandemic (2019/2020)","Oceania","Japan/Korea",12,1770067,147505.6,"Oceania_JapanKorea"
"Pre-pandemic (2019/2020)","Oceania","North America",12,2754553,229546.1,"Oceania_NorthAmerica"
"Pre-pandemic (2019/2020)","Oceania","North China",12,748786,62398.8,"Oceania_NorthChina"
"Pre-pandemic (2019/2020)","Oceania","Russia",12,36400,3033.3,"Oceania_Russia"
"Pre-pandemic (2019/2020)","Oceania","South America",12,270552,22546,"Oceania_SouthAmerica"
"Pre-pandemic (2019/2020)","Oceania","South China",12,2438580,203215,"Oceania_SouthChina"
"Pre-pandemic (2019/2020)","Oceania","South-eastern Asia",12,5895632,491302.7,"Oceania_SoutheasternAsia"
"Pre-pandemic (2019/2020)","Oceania","Southern Asia",12,1388717,115726.4,"Oceania_SouthernAsia"
"Pre-pandemic (2019/2020)","Oceania","Western Asia",12,563092,46924.3,"Oceania_WesternAsia"
"Pre-pandemic (2019/2020)","Russia","Africa",12,401843,33486.9,"Russia_Africa"
"Pre-pandemic (2019/2020)","Russia","Europe",12,11977846,998153.8,"Russia_Europe"
"Pre-pandemic (2019/2020)","Russia","Japan/Korea",12,848986,70748.8,"Russia_JapanKorea"
"Pre-pandemic (2019/2020)","Russia","North America",12,536630,44719.2,"Russia_NorthAmerica"
"Pre-pandemic (2019/2020)","Russia","North China",12,658245,54853.8,"Russia_NorthChina"
"Pre-pandemic (2019/2020)","Russia","Oceania",12,43396,3616.3,"Russia_Oceania"
"Pre-pandemic (2019/2020)","Russia","South America",12,63815,5317.9,"Russia_SouthAmerica"
"Pre-pandemic (2019/2020)","Russia","South China",12,768317,64026.4,"Russia_SouthChina"
"Pre-pandemic (2019/2020)","Russia","South-eastern Asia",12,1024373,85364.4,"Russia_SoutheasternAsia"
"Pre-pandemic (2019/2020)","Russia","Southern Asia",12,405487,33790.6,"Russia_SouthernAsia"
"Pre-pandemic (2019/2020)","Russia","Western Asia",12,5975448,497954,"Russia_WesternAsia"
"Pre-pandemic (2019/2020)","South America","Africa",12,313501,26125.1,"SouthAmerica_Africa"
"Pre-pandemic (2019/2020)","South America","Europe",12,7923929,660327.4,"SouthAmerica_Europe"
"Pre-pandemic (2019/2020)","South America","Japan/Korea",12,239483,19956.9,"SouthAmerica_JapanKorea"
"Pre-pandemic (2019/2020)","South America","North America",12,8754531,729544.2,"SouthAmerica_NorthAmerica"
"Pre-pandemic (2019/2020)","South America","North China",12,68088,5674,"SouthAmerica_NorthChina"
"Pre-pandemic (2019/2020)","South America","Oceania",12,271182,22598.5,"SouthAmerica_Oceania"
"Pre-pandemic (2019/2020)","South America","Russia",12,60442,5036.8,"SouthAmerica_Russia"
"Pre-pandemic (2019/2020)","South America","South China",12,233574,19464.5,"SouthAmerica_SouthChina"
"Pre-pandemic (2019/2020)","South America","South-eastern Asia",12,119462,9955.2,"SouthAmerica_SoutheasternAsia"
"Pre-pandemic (2019/2020)","South America","Southern Asia",12,65857,5488.1,"SouthAmerica_SouthernAsia"
"Pre-pandemic (2019/2020)","South America","Western Asia",12,389170,32430.8,"SouthAmerica_WesternAsia"
"Pre-pandemic (2019/2020)","South China","Africa",12,979446,81620.5,"SouthChina_Africa"
"Pre-pandemic (2019/2020)","South China","Europe",12,6259411,521617.6,"SouthChina_Europe"
"Pre-pandemic (2019/2020)","South China","Japan/Korea",12,21805579,1817131.6,"SouthChina_JapanKorea"
"Pre-pandemic (2019/2020)","South China","North America",12,4886354,407196.2,"SouthChina_NorthAmerica"
"Pre-pandemic (2019/2020)","South China","North China",12,105518899,8793241.6,"SouthChina_NorthChina"
"Pre-pandemic (2019/2020)","South China","Oceania",12,2487078,207256.5,"SouthChina_Oceania"
"Pre-pandemic (2019/2020)","South China","Russia",12,768360,64030,"SouthChina_Russia"
"Pre-pandemic (2019/2020)","South China","South America",12,241796,20149.7,"SouthChina_SouthAmerica"
"Pre-pandemic (2019/2020)","South China","South-eastern Asia",12,28947784,2412315.3,"SouthChina_SoutheasternAsia"
"Pre-pandemic (2019/2020)","South China","Southern Asia",12,1726010,143834.2,"SouthChina_SouthernAsia"
"Pre-pandemic (2019/2020)","South China","Western Asia",12,1291364,107613.7,"SouthChina_WesternAsia"
"Pre-pandemic (2019/2020)","South-eastern Asia","Africa",12,780354,65029.5,"SoutheasternAsia_Africa"
"Pre-pandemic (2019/2020)","South-eastern Asia","Europe",12,9566146,797178.8,"SoutheasternAsia_Europe"
"Pre-pandemic (2019/2020)","South-eastern Asia","Japan/Korea",12,19678534,1639877.8,"SoutheasternAsia_JapanKorea"
"Pre-pandemic (2019/2020)","South-eastern Asia","North America",12,4815858,401321.5,"SoutheasternAsia_NorthAmerica"
